"Year","Name","Position","Age","Round","Pick","College","Conference","Games","Seasons","Height","Weight","X40.Yard","Bench","Broad.Jump","Shuttle","X3.Cone","Vertical","Pass.Att","Pass.Completions","Pass.Yds","Pass.TD","Pass.Int","Passer.Rating","Rush.Att","Rush.Yds","Rush.TD","Rec","Rec.Yds","Rec.TD","Solo.Tackles","Ast.Tackles","Total.Tackles","Tackles.for.Loss","Sacks","Int","Int.Return.Yards","Int.TD","Pass.Deflection","Fumble.Recovery","Fumble.Return.Yards","Fumble.TD","Forced.Fumbles","PRs","PR.Yds","PR.TD","KRs","KR.Yds","KR.TD","XPA","XP.","FGA","FG.","Punts","Punt.Avg"
2012,"Harrison Smith","DB",23,1,29,"Notre Dame","Ind",51,4,74,213,4.54,19,122,4.12,6.63,34,0,0,0,0,0,0,0,0,0,0,0,0,186,121,307,18.5,3.5,7,54,0,20,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,"A.J. Jenkins","WR",23,1,30,"Illinois","Big Ten",46,4,72,190,4.37,12,124,0,0,38.5,0,0,0,0,0,0,6,25,0,167,2432,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,773,1,0,0,0,0,0,0
2012,"Doug Martin","RB",23,1,31,"Boise St.","MWC",51,5,69,223,4.46,28,120,4.16,6.79,36,0,0,0,0,0,0,617,3431,43,67,715,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,739,1,0,0,0,0,0,0
2012,"David Wilson","RB",21,1,32,"Virginia Tech","ACC",40,3,70,206,4.38,0,132,4.12,7.09,41,0,0,0,0,0,0,462,2662,18,37,363,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1324,2,0,0,0,0,0,0
2012,"Coby Fleener","TE",24,2,34,"Stanford","Pac-12",51,4,78,247,4.51,27,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1543,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
2012,"Courtney Upshaw","LB",22,2,35,"Alabama","SEC",53,4,74,272,4.74,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,53,141,36.5,17.5,1,45,1,4,2,45,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Derek Wolfe","DT",22,2,36,"Cincinnati","Big East",44,4,77,295,4.93,33,108,4.44,7.26,33.5,0,0,0,0,0,0,0,0,0,0,0,0,89,73,162,37,19.5,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Mitchell Schwartz","T",23,2,37,"California","0",41,4,77,318,5.38,23,89,4.87,7.86,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Andre Branch","LB",23,2,38,"Clemson","ACC",48,4,76,259,4.67,19,120,4.25,7.19,32.5,0,0,0,0,0,0,0,0,0,0,0,0,89,90,179,34,17.5,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Janoris Jenkins","DB",23,2,39,"North Alabama","SEC",40,3,70,193,4.41,0,121,4.13,6.95,33.5,0,0,0,0,0,0,0,0,0,0,0,0,92,29,121,9.5,2,8,91,1,0,0,0,0,0,0,0,0,18,150,0,0,0,0,0,0,0
2012,"Amini Silatolu","G",24,2,40,"Midwestern St.","0",41,4,76,311,5.33,28,107,4.87,7.95,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Cordy Glenn","G",23,2,41,"Georgia","SEC",41,4,78,345,5.08,31,93,5,8.13,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Jonathan Martin","T",22,2,42,"Stanford","0",41,4,77,312,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Stephen Hill","WR",21,2,43,"Georgia Tech","ACC",38,3,76,215,4.36,14,133,4.48,6.88,39.5,0,0,0,0,0,0,12,147,1,49,1248,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0
2012,"Jeff Allen","T",22,2,44,"Illinois","Big Ten",41,4,76,307,5.17,26,102,4.9,8.01,27.5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Alshon Jeffery","WR",22,2,45,"South Carolina","SEC",40,3,75,216,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,3042,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0
2012,"Mychal Kendricks","LB",22,2,46,"California","Pac-12",51,4,71,239,4.44,24,127,4.19,0,39.5,0,0,0,0,0,0,0,0,0,0,0,0,155,104,259,36.5,13.5,4,130,1,2,5,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0
2012,"Bobby Wagner","LB",22,2,47,"Utah St.","WAC",48,4,72,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,245,445,28.5,4.5,4,51,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Tavon Wilson","DB",22,2,48,"Illinois","Big Ten",50,4,72,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,74,214,12.5,1,3,5,0,1,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Kendall Reyes","DT",23,2,49,"Connecticut","Big East",49,4,76,299,4.82,36,113,4.53,7.43,34.5,0,0,0,0,0,0,0,0,0,0,0,0,78,64,142,32.5,11.5,2,81,0,10,1,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Isaiah Pead","RB",22,2,50,"Cincinnati","Big East",44,4,70,197,4.39,0,116,4.32,6.95,33,0,0,0,0,0,0,545,3288,27,87,721,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,8,74,0,0,0,0,0,0,0
2012,"Jerel Worthy","DT",22,2,51,"Michigan St.","Big Ten",40,3,74,308,5,0,107,4.56,7.6,28.5,0,0,0,0,0,0,0,0,0,0,0,0,52,55,107,27.5,12,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Zach Brown","LB",22,2,52,"North Carolina","ACC",47,4,73,244,4.44,0,116,0,0,33.5,0,0,0,0,0,0,0,0,0,0,0,0,143,87,230,19,5.5,7,137,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0
2012,"Devon Still","DT",23,2,53,"Penn St.","Big Ten",39,3,77,303,5.01,26,0,0,0,29.5,0,0,0,0,0,0,0,0,0,0,0,0,55,58,113,32.5,10.5,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Ryan Broyles","WR",24,2,54,"Oklahoma","Big 12",48,4,70,192,4.57,21,0,0,0,0,0,0,0,0,0,0,15,97,1,349,4586,45,0,0,0,0,0,0,0,0,0,0,0,0,0,6,113,0,108,1194,2,0,0,0,0,0,0
2012,"Peter Konz","C",23,2,55,"Wisconsin","0",41,4,77,314,5.16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Mike Adams","T",22,2,56,"Ohio St.","0",41,4,79,323,5.28,19,100,4.95,7.94,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Brock Osweiler","QB",21,2,57,"Arizona St.","Pac-12",25,3,79,242,4.83,0,0,0,0,0,680,412,5082,33,15,135,137,221,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Lavonte David","LB",22,2,58,"Nebraska","Big Ten",27,2,73,233,4.57,19,119,4.22,7.28,36.5,0,0,0,0,0,0,0,0,0,0,0,0,150,135,285,24.5,11.5,2,-2,0,10,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Vinny Curry","DE",24,2,59,"Marshall","CUSA",45,4,75,266,4.87,0,110,4.4,6.9,32,0,0,0,0,0,0,0,0,0,0,0,0,111,128,239,49,26.5,0,0,0,4,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Kelechi Osemele","T",23,2,60,"Iowa St.","0",41,4,77,333,5.22,32,104,4.87,7.91,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"LaMichael James","RB",22,2,61,"Oregon","Pac-12",37,3,68,194,4.35,15,123,4.12,6.88,35,0,0,0,0,0,0,771,5082,53,51,586,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,0,14,137,1,0,0,0,0,0,0
2012,"Casey Hayward","DB",23,2,62,"Vanderbilt","SEC",50,4,71,192,4.47,19,119,3.9,6.76,34,0,0,0,0,0,0,0,0,0,0,0,0,145,53,198,18,0,15,126,1,3,0,0,0,1,1,11,0,1,12,0,0,0,0,0,0,0
2012,"Rueben Randle","WR",21,2,63,"LSU","SEC",40,3,75,210,4.55,15,121,4.36,6.99,31,0,0,0,0,0,0,0,0,0,97,1634,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
2012,"Dwayne Allen","TE",22,3,64,"Clemson","ACC",41,3,75,255,4.85,27,110,4.37,7.12,32,0,0,0,0,0,0,0,0,0,93,1079,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Josh Robinson","DB",21,3,66,"Central Florida","CUSA",38,3,70,199,4.29,17,133,3.97,6.55,38.5,0,0,0,0,0,0,0,0,0,0,0,0,138,38,176,1.5,0,10,147,2,0,0,56,1,0,4,94,0,27,355,0,0,0,0,0,0,0
2012,"Ronnie Hillman","RB",21,3,67,"San Diego St.","MWC",26,2,69,200,4.42,17,0,0,0,37,0,0,0,0,0,0,573,3243,36,33,338,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"DeVier Posey","WR",23,3,68,"Ohio St.","Big Ten",42,4,74,211,4.39,14,123,4.15,7.03,36.5,0,0,0,0,0,0,3,13,0,136,1955,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,4,9,0,0,0,0,0,0,0
2012,"T.J. Graham","WR",23,3,69,"North Carolina St.","ACC",46,4,71,188,4.34,8,120,4.18,6.77,33.5,0,0,0,0,0,0,5,-9,0,99,1453,12,0,0,0,0,0,0,0,0,0,0,0,0,0,66,628,2,137,3153,2,0,0,0,0,0,0
2012,"Bryan Anger","P",23,3,70,"California","Pac-12",51,4,76,208,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,43.5
2012,"Josh LeRibeus","G",23,3,71,"SMU","0",41,4,75,312,5.31,29,96,4.65,7.64,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Olivier Vernon","LB",21,3,72,"Miami (FL)","ACC",30,3,74,261,4.73,31,122,4.5,7.39,34.5,0,0,0,0,0,0,0,0,0,0,0,0,51,30,81,20.5,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Brandon Taylor","DB",22,3,73,"LSU","SEC",49,4,71,209,4.52,0,118,4.37,7.32,33.5,0,0,0,0,0,0,0,0,0,0,0,0,93,67,160,12.5,1,4,26,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Donald Stephenson","T",24,3,74,"Oklahoma","Big 12",41,4,77,312,4.94,19,114,4.78,7.52,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Russell Wilson","QB",23,3,75,"Wisconsin","Big Ten",50,4,71,204,4.53,0,118,4.09,6.97,34,309,225,3175,33,4,191.8,79,338,6,3,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Brandon Brooks","G",23,3,76,"Miami (OH)","MAC",41,4,77,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Demario Davis","LB",23,3,77,"Arkansas St.","Sun Belt",48,4,74,235,4.49,32,124,4.28,7.19,38.5,0,0,0,0,0,0,0,0,0,0,0,0,129,100,229,22.5,7,4,112,1,1,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Michael Egnew","TE",22,3,78,"Missouri","Big 12",50,4,77,252,4.52,21,131,4.32,7.03,36,0,0,0,0,0,0,3,8,0,147,1332,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Brandon Hardin","DB",22,3,79,"Oregon St.","Pac-10",38,3,75,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,32,105,2,1,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Jamell Fleming","DB",23,3,80,"Oklahoma","Big 12",51,4,71,206,4.43,23,125,3.97,6.71,34,0,0,0,0,0,0,0,0,0,0,0,0,118,50,168,12.5,1,7,82,1,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Tyrone Crawford","DE",22,3,81,"Boise St.","MWC",25,2,76,275,4.82,28,113,4.44,7.09,33,0,0,0,0,0,0,0,0,0,0,0,0,33,43,76,27,13.5,0,0,0,1,1,32,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Mike Martin","DT",22,3,82,"Michigan","Big Ten",49,4,73,306,4.8,36,113,4.25,7.19,33.5,0,0,0,0,0,0,0,0,0,0,0,0,70,102,172,25,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Mohamed Sanu","WR",23,3,83,"Rutgers","Big East",38,3,73,211,4.62,19,126,4.22,6.88,36,0,0,0,0,0,0,125,653,9,210,2263,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,29,121,0,0,0,0,0,0,0
2012,"Bernard Pierce","RB",22,3,84,"Temple","MAC",34,3,72,218,4.45,17,123,4.28,7.07,36.5,0,0,0,0,0,0,663,3570,53,19,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0
2012,"Sean Spence","LB",22,3,86,"Miami (FL)","ACC",47,4,71,231,4.66,12,119,4.28,7.46,33.5,0,0,0,0,0,0,0,0,0,0,0,0,169,148,317,46,10.5,1,7,1,8,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,"John Hughes","DT",24,3,87,"Cincinnati","Big East",50,4,74,309,5.32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,71,141,25.5,9,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Nick Foles","QB",23,3,88,"Arizona","Pac-12",36,4,77,243,5.03,0,112,0,0,30.5,1396,933,10011,67,33,138.2,106,-290,4,1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Jake Bequette","DE",23,3,90,"Arkansas","SEC",48,4,77,274,4.75,0,113,4.07,6.9,34,0,0,0,0,0,0,0,0,0,0,0,0,63,63,126,31,23.5,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Lamar Holmes","T",23,3,91,"Southern Miss","CUSA",41,4,77,323,5.29,22,104,4.8,7.74,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"T.Y. Hilton","WR",22,3,92,"Florida International","Sun Belt",50,4,69,183,4.34,0,0,0,0,0,0,0,0,0,0,0,69,498,7,229,3531,24,0,0,0,0,0,0,0,0,0,0,0,0,0,49,614,2,105,2855,4,0,0,0,0,0,0
2012,"Brandon Thompson","DT",22,3,93,"Clemson","ACC",53,4,74,314,5.2,35,100,4.71,7.97,31,0,0,0,0,0,0,0,0,0,0,0,0,59,70,129,19.5,4.5,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Jayron Hosley","DB",22,3,94,"Virginia Tech","ACC",39,3,70,178,4.38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,36,109,3.5,1,12,166,0,0,0,0,0,0,10,219,0,68,815,2,0,0,0,0,0,0
2012,"Tony Bergstrom","T",26,3,95,"Utah","MWC",41,4,77,313,5.19,32,101,4.84,7.95,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Chris Givens","WR",22,4,96,"Wake Forest","ACC",36,3,71,198,4.35,19,118,4.23,6.97,33.5,0,0,0,0,0,0,45,238,2,163,2473,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,40,773,0,0,0,0,0,0,0
2012,"Lamar Miller","RB",21,4,97,"Miami (FL)","ACC",23,2,71,212,4.34,0,0,0,0,33,0,0,0,0,0,0,335,1918,15,28,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,15,376,1,0,0,0,0,0,0
2012,"Gino Gradkowski","G",23,4,98,"Delaware","0",41,4,75,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Ben Jones","C",23,4,99,"Georgia","SEC",41,4,75,303,5.35,29,105,4.74,7.95,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Travis Benjamin","WR",22,4,100,"Miami (FL)","ACC",49,4,70,172,4.31,14,119,0,0,38,0,0,0,0,0,0,25,126,1,131,2146,13,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1137,0,59,465,1,0,0,0,0,0,0
2012,"Omar Bolden","DB",23,4,101,"Arizona St.","Pac-10",41,4,70,202,4.51,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,38,138,4,0,7,114,2,7,0,0,0,1,1,0,0,17,523,2,0,0,0,0,0,0
2012,"Kirk Cousins","QB",24,4,102,"Michigan St.","Big Ten",45,4,75,214,4.84,0,109,4.5,7.05,28.5,1128,723,9131,66,30,146.1,111,-127,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Frank Alexander","DE",22,4,103,"Oklahoma","Big 12",48,4,76,270,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,59,142,44,20.5,1,27,0,6,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
