"Year","Name","Position","Round","Pick","College","Conference","Games","Seasons","Height","Weight","X40.Yard","Bench","Broad.Jump","Shuttle","X3.Cone","Vertical","Pass.Att","Pass.Completions","Pass.Yds","Pass.TD","Pass.Int","Passer.Rating","Rush.Att","Rush.Yds","Rush.TD","Rec","Rec.Yds","Rec.TD","Solo.Tackles","Ast.Tackles","Total.Tackles","Tackles.for.Loss","Sacks","Int","Int.Return.Yards","Int.TD","Pass.Deflection","Fumble.Recovery","Fumble.Return.Yards","Fumble.TD","Forced.Fumbles","PRs","PR.Yds","PR.TD","KRs","KR.Yds","KR.TD","XPA","XP.","FGA","FG.","Punts","Punt.Avg"
2014,"Christian Jones","OLB",0,0,"Florida State","ACC",40,3,75,240,4.68,0,115,0,0,33.5,0,0,0,0,0,0,0,0,0,0,0,0,124,99,223,24,8,1,15,0,7,4,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Henry Josey","RB",0,0,"Missouri","SEC",37,3,68,194,4.43,20,118,4.13,7.07,34.5,0,0,0,0,0,0,395,2771,30,24,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,169,0,0,0,0,0,0,0
2014,"Lamarcus Joyner","CB",2,41,"Florida State","ACC",55,4,68,184,4.55,14,124,4.4,7.26,37.5,0,0,0,0,0,0,0,0,0,0,0,0,128,69,197,10.5,6.5,8,80,0,10,0,0,0,3,0,0,0,52,1260,0,0,0,0,0,0,0
2014,"Odell Beckham, Jr.","WR",1,12,"LSU","SEC",40,3,71,198,4.38,7,122,3.94,6.69,38.5,0,0,0,0,0,0,7,77,0,143,2340,12,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1044,0,62,557,2,0,0,0,0,0,0
2014,"James Wilder, Jr.","RB",0,0,"Florida State","ACC",39,3,75,232,4.65,18,121,4.24,6.92,35,0,0,0,0,0,0,226,1363,20,24,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Devon Kennard","OLB",5,174,"Southern California","Pac-12",52,4,75,249,4.7,23,113,4.32,7.25,30,0,0,0,0,0,0,0,0,0,0,0,0,96,99,195,26,12.5,1,8,0,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Christian Kirksey","OLB",3,71,"Iowa","Big Ten",49,4,74,233,4.72,16,122,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,151,164,315,13.5,5.5,4,91,2,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Cyrus Kouandjio","OT",2,44,"Alabama","American",0,0,79,322,5.59,21,96,4.84,7.71,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Kenny Ladler","FS",0,0,"Vanderbilt","SEC",50,4,72,207,4.7,24,127,0,0,36.5,0,0,0,0,0,0,0,0,0,0,0,0,201,90,291,11,1,9,78,0,9,2,0,0,5,0,0,0,1,31,0,0,0,0,0,0,0
2014,"Jarvis Landry","WR",2,63,"LSU","SEC",40,3,71,205,4.65,12,110,0,0,28.5,0,0,0,0,0,0,0,0,0,137,1809,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,0,5,87,0,0,0,0,0,0,0
2014,"Tyler Larsen","C",0,0,"Small","MWC",0,0,76,313,5.17,36,102,4.7,8.22,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Cody Latimer","WR",2,56,"Indiana","Big Ten",32,3,74,215,4.52,23,0,0,0,0,0,0,0,0,0,0,2,3,0,135,2042,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Demarcus Lawrence","DE",2,34,"Boise State","MWC",23,2,75,251,4.8,20,113,4.31,7.46,34.5,0,0,0,0,0,0,0,0,0,0,0,0,63,57,120,34,20,1,8,0,1,0,25,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Nevin Lawson","CB",4,133,"Small","MWC",34,3,69,190,4.48,16,120,4.4,7.12,33,0,0,0,0,0,0,0,0,0,0,0,0,143,62,205,9.5,2,6,65,1,34,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Marqise Lee","WR",2,39,"Southern California","Pac-12",36,3,72,192,4.52,0,127,4.01,0,38,0,0,0,0,0,0,24,146,0,248,3655,29,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46,0,50,1305,2,0,0,0,0,0,0
2014,"Charles Leno","OG",7,246,"North Carolina State","MWC",0,0,76,303,5.25,21,108,4.4,7.57,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Richie Leone","P",0,0,"Small","American",51,4,75,211,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,43.2
2014,"Taylor Lewan","OT",1,11,"Michigan","Big Ten",0,0,79,309,4.87,29,117,4.49,7.39,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Isaiah Lewis","SS",0,0,"Michigan State","Big Ten",52,4,70,211,4.6,15,122,4.47,7.05,36.5,0,0,0,0,0,0,0,0,0,0,0,0,110,117,227,5,0,8,158,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Brandon Linder","OG",3,93,"Miami (FL)","ACC",0,0,78,311,5.35,30,100,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Corey Linsley","C",5,161,"Ohio State","Big Ten",0,0,75,296,5.24,36,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Boseko Lokombo","OLB",0,0,"Oregon","Pac-12",53,4,74,225,4.66,0,122,4.3,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,100,71,171,17,7,5,137,2,7,33,32,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Spencer Long","OG",3,78,"Nebraska","Big Ten",0,0,77,320,5.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Craig Loston","SS",0,0,"LSU","SEC",45,4,73,217,4.65,12,119,4.35,7.15,32.5,0,0,0,0,0,0,0,0,0,0,0,0,84,64,148,8,1,7,152,1,6,0,0,0,1,0,0,0,2,25,0,0,0,0,0,0,0
2014,"Marcus Lucas","WR",0,0,"Missouri","MWC",52,5,76,218,4.6,20,124,4.25,7.07,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Colt Lyerla","TE",0,0,"Oregon","Pac-12",27,3,76,242,4.61,15,128,0,0,39,0,0,0,0,0,0,16,94,2,34,565,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Jordan Lynch","QB",0,0,"Small","MAC",50,4,72,217,4.76,0,109,4.2,6.55,29.5,824,509,6209,51,14,142.1,662,4343,48,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Arthur Lynch","TE",5,155,"Georgia","SEC",50,4,77,258,4.82,28,116,4.35,7.38,29.5,0,0,0,0,0,0,0,0,0,56,907,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Aaron Lynch","DE",5,150,"South Florida","American",24,2,77,249,4.76,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,29,12,5,0,0,0,1,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Khalil Mack","OLB",1,5,"Small","MAC",37,3,75,251,4.65,23,128,4.18,7.08,40,0,0,0,0,0,0,0,0,0,0,0,0,185,142,327,74.5,28.5,4,148,2,21,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Cody Mandell","P",0,0,"Alabama","SEC",51,4,74,216,4.89,0,109,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,42.6
2014,"Eathyn Manumaleuna","DT",0,0,"Small","Ind",51,4,74,296,5.16,29,101,4.61,7.78,28,0,0,0,0,0,0,0,0,0,0,0,0,68,76,144,16,5.5,1,30,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Johnny Manziel","QB",1,22,"Texas A&M","SEC",26,2,72,207,4.68,0,113,4.03,6.75,31.5,863,595,7820,63,22,164.1,345,2169,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Cassius Marsh","DE",4,108,"UCLA","Pac-12",51,4,76,252,4.89,14,108,4.25,7.08,32,0,0,0,0,0,0,0,0,0,0,0,0,96,53,149,22.5,15,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Zack Martin","OG",1,16,"Notre Dame","Ind",0,0,76,308,5.22,29,106,4.59,7.65,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Marcus Martin","C",3,70,"Southern California","Pac-10",0,0,75,320,5.38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Kareem Martin","DE",3,84,"North Carolina","ACC",37,3,78,272,4.72,22,129,4.33,7.2,35.5,0,0,0,0,0,0,0,0,0,0,0,0,92,86,178,45.5,19.5,0,0,0,13,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Tre Mason","RB",3,75,"Auburn","SEC",38,3,68,207,4.5,0,126,4.15,0,38.5,0,0,0,0,0,0,516,2979,32,19,249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1107,2,0,0,0,0,0,0
2014,"Jordan Matthews","WR",2,42,"Vanderbilt","SEC",51,4,75,212,4.46,21,120,4.18,6.95,35.5,0,0,0,0,0,0,9,115,1,262,3759,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,6,53,0,0,0,0,0,0,0
2014,"Jake Matthews","OT",1,6,"Texas A&M","SEC",0,0,77,308,5.07,24,105,4.47,7.34,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Josh Mauro","DE",0,0,"Stanford","Pac-12",34,3,78,271,5.21,21,116,4.51,7.43,32,0,0,0,0,0,0,0,0,0,0,0,0,51,30,81,21.5,11,1,25,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"A.J. McCarron","QB",5,164,"Alabama","SEC",53,4,75,220,4.94,0,99,4.34,7.18,28,1026,686,9019,77,15,162.5,119,-50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Daniel McCullers","DT",6,215,"Tennessee","SEC",12,1,79,352,5.18,27,97,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,41,31,72,10,1.5,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Dexter McDougle","CB",3,80,"Maryland","ACC",38,4,70,196,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,37,151,5.5,0,6,49,1,11,1,66,1,1,1,1,0,5,71,0,0,0,0,0,0,0
2014,"Keith McGill","CB",4,116,"Utah","Pac-12",16,2,75,211,4.51,0,129,4.18,7.29,39,0,0,0,0,0,0,0,0,0,0,0,0,34,15,49,0.5,0,1,19,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Zach Mettenberger","QB",6,178,"LSU","SEC",30,3,77,224,0,0,0,0,0,0,659,407,5783,35,15,148.4,83,-313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Jack Mewhort","OT",2,59,"Ohio State","Big Ten",0,0,78,309,5.37,28,101,4.64,7.79,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Trey Millard","FB",7,245,"Oklahoma","Big 12",48,4,74,247,4.64,0,0,0,0,0,0,0,0,0,0,0,98,538,6,70,677,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0,0,0,0
2014,"Tevin Mims","DE",0,0,"South Florida","American",10,1,76,260,4.95,17,109,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,38,37,75,9.5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Terrance Mitchell","CB",7,254,"Oregon","Pac-12",27,2,71,192,4.63,0,117,4,6.57,34,0,0,0,0,0,0,0,0,0,0,0,0,86,58,144,3,0,7,108,1,25,1,0,0,4,0,0,0,1,24,0,0,0,0,0,0,0
2014,"Donte Moncrief","WR",3,90,"Mississippi","SEC",38,3,74,221,4.4,13,132,4.3,7.02,39.5,0,0,0,0,0,0,0,0,0,156,2371,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Stephen Morris","QB",0,0,"Miami (FL)","ACC",36,4,74,213,4.63,0,111,4.49,7.36,30,955,551,7896,49,30,137.8,114,70,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"James Morris","ILB",0,0,"Iowa","Big Ten",50,4,73,241,4.8,18,117,4.36,6.94,34.5,0,0,0,0,0,0,0,0,0,0,0,0,179,220,399,32,9.5,6,130,0,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Morgan Moses","OT",3,66,"Virginia","ACC",0,0,78,314,5.35,0,106,4.95,7.93,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"C.J. Mosley","ILB",1,17,"Alabama","SEC",51,4,74,234,4.65,0,118,4.4,7.3,35,0,0,0,0,0,0,0,0,0,0,0,0,175,142,317,23,6.5,5,93,3,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Adam Muema","RB",0,0,"San Diego State","MWC",32,3,70,202,4.56,0,0,0,0,0,0,0,0,0,0,0,535,2955,34,29,248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Trent Murphy","DE",2,47,"Stanford","Pac-12",43,4,77,250,4.86,19,118,4.2,6.78,35.5,0,0,0,0,0,0,0,0,0,0,0,0,102,58,160,52.5,32.5,2,70,2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Jake Murphy","TE",0,0,"Utah","Pac-12",30,3,76,249,4.79,24,114,4.27,7.18,33,0,0,0,0,0,0,1,4,0,63,830,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Aaron Murray","QB",5,163,"Georgia","SEC",52,4,72,207,4.84,0,0,0,0,0,1478,921,13166,121,41,158.6,286,396,16,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Jordan Najvar","TE",0,0,"Baylor","Big 12",32,3,78,256,4.93,18,112,4.47,7.14,32.5,0,0,0,0,0,0,1,1,1,35,311,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
2014,"Jonathan Newsome","OLB",5,166,"Small","MAC",12,1,75,247,4.73,21,117,4.63,7.31,34,0,0,0,0,0,0,0,0,0,0,0,0,49,66,115,24.5,17,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Troy Niklas","TE",2,52,"Notre Dame","Ind",38,3,78,270,4.84,27,114,4.55,7.57,32,0,0,0,0,0,0,0,0,0,37,573,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Kevin Norwood","WR",4,123,"Alabama","SEC",49,4,74,198,4.48,8,121,4.32,6.68,33,0,0,0,0,0,0,0,0,0,81,1275,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0
2014,"Kyle Van Noy","OLB",2,40,"Small","Ind",52,4,75,243,4.71,21,112,4.2,7.22,32.5,0,0,0,0,0,0,0,0,0,0,0,0,157,69,226,61.5,25,7,122,2,11,4,53,3,5,0,0,0,2,39,0,0,0,0,0,0,0
2014,"Pat O'Donnell","P",6,191,"Miami (FL)","MWC",0,0,76,220,4.64,23,120,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Jeoffrey Pagan","DE",6,177,"Alabama","SEC",18,2,75,310,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,60,7.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Tenny Palepoi","DT",0,0,"Utah","Pac-12",12,1,73,298,5.1,31,111,4.53,7.67,30.5,0,0,0,0,0,0,0,0,0,0,0,0,36,38,74,12.5,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Matt Paradis","C",6,207,"Boise State","MWC",0,0,75,306,5.34,23,103,4.46,7.6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Jacob Pedersen","TE",0,0,"Wisconsin","Big Ten",52,4,75,238,4.82,0,111,4.4,7.55,28.5,0,0,0,0,0,0,1,10,0,104,1394,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,"LaDarius Perkins","RB",0,0,"Mississippi State","SEC",50,4,67,195,4.46,23,124,4.3,7.08,35.5,0,0,0,0,0,0,530,2554,15,68,714,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,46,969,0,0,0,0,0,0,0
2014,"Kevin Pierre-Louis","OLB",4,132,"Boston College","ACC",35,3,72,232,4.51,28,128,4.02,6.92,39,0,0,0,0,0,0,0,0,0,0,0,0,214,146,360,23,8,1,33,1,10,2,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Ronald Powell","OLB",5,169,"Florida","SEC",35,3,75,237,4.65,21,114,0,0,35.5,0,0,0,0,0,0,0,0,0,0,0,0,53,26,79,18.5,11,0,0,0,2,0,0,0,1,0,0,0,1,20,0,0,0,0,0,0,0
2014,"Jabari Price","CB",7,225,"North Carolina","ACC",45,4,71,200,4.45,16,0,4.3,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,138,54,192,9.5,1,2,29,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Calvin Pryor","FS",1,18,"Louisville","American",36,3,71,207,4.58,18,116,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,135,80,215,8.5,2,7,61,0,9,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Loucheiz Purifoy","CB",0,0,"Florida","SEC",37,3,71,190,4.61,6,120,0,0,35.5,0,0,0,0,0,0,0,0,0,0,0,0,69,33,102,4.5,2,2,42,1,7,1,0,0,2,3,35,0,11,249,0,0,0,0,0,0,0
2014,"Kelcy Quarles","DT",0,0,"South Carolina","SEC",24,2,76,297,5.03,27,102,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,66,39,105,23.5,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Kaleb Ramsey","DT",7,243,"Boston College","ACC",39,5,75,293,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,37,90,15,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Keith Reaser","CB",5,170,"Small","CUSA",40,4,71,189,4.43,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,50,154,7,0,5,66,0,11,0,9,1,0,3,-8,0,5,100,0,0,0,0,0,0,0
2014,"Silas Redd","RB",0,0,"Southern California","Pac-12",43,4,70,212,4.7,18,122,0,0,37,0,0,0,0,0,0,248,1281,10,19,158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Tevin Reese","WR",7,240,"Baylor","Big 12",47,4,70,163,4.46,0,132,4.18,6.63,41,0,0,0,0,0,0,11,136,0,187,3102,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0
2014,"Trevor Reilly","OLB",7,233,"Utah","Pac-12",48,4,77,245,4.67,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,104,235,37.5,20.5,2,16,0,5,5,0,0,5,0,0,0,1,11,0,0,0,0,0,0,0
2014,"Bryn Renner","QB",0,0,"North Carolina","ACC",35,4,75,228,4.87,0,108,4.3,7.22,25.5,1005,668,8221,64,25,151.2,164,-93,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Rashaad Reynolds","CB",0,0,"Oregon State","Pac-12",50,4,70,189,4.51,20,123,4,6.72,37.5,0,0,0,0,0,0,0,0,0,0,0,0,147,71,218,6,1,10,115,0,12,4,0,0,2,2,41,0,6,31,0,0,0,0,0,0,0
2014,"Ed Reynolds","FS",5,162,"Stanford","Pac-12",33,3,73,207,4.57,15,117,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,85,50,135,1,0,7,301,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Paul Richardson","WR",2,45,"Colorado","Pac-12",33,3,72,175,4.4,0,124,0,7.09,38,0,0,0,0,0,0,9,38,0,156,2412,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
2014,"Cyril Richardson","OG",5,153,"Baylor","Big 12",0,0,77,329,5.36,25,91,4.83,7.7,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Weston Richburg","C",2,43,"Small","MWC",0,0,75,298,5.1,25,106,4.63,7.93,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Marcus Roberson","CB",0,0,"Florida","SEC",30,3,72,191,4.61,8,120,4.08,6.84,37.5,0,0,0,0,0,0,0,0,0,0,0,0,46,10,56,1.5,1,3,31,0,5,1,0,0,0,1,16,0,16,210,0,0,0,0,0,0,0
2014,"Greg Robinson","OT",1,2,"Auburn","SEC",0,0,77,332,4.92,32,113,4.86,7.8,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Allen Robinson","WR",2,61,"Penn State","Big Ten",35,3,75,220,4.6,0,127,4,7,39,0,0,0,0,0,0,6,36,0,177,2479,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Bradley Roby","CB",1,31,"Ohio State","Big Ten",36,3,71,194,4.39,17,124,4.04,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,132,46,178,7.5,1,8,226,2,19,0,1,1,1,3,37,2,4,61,0,0,0,0,0,0,0
2014,"Richard Rodgers","TE",3,98,"California","Pac-12",35,3,76,257,4.87,16,116,4.47,7.23,31.5,0,0,0,0,0,0,7,9,0,59,896,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
2014,"Michael Sam","DE",7,249,"Missouri","SEC",40,3,74,261,4.91,17,114,4.7,7.8,25.5,0,0,0,0,0,0,0,0,0,0,0,0,59,51,110,31.5,17,2,62,0,4,2,28,2,5,0,0,0,1,8,0,0,0,0,0,0,0
2014,"Bishop Sankey","RB",2,54,"Washington","Pac-12",38,3,69,209,4.49,26,126,4,6.75,35.5,0,0,0,0,0,0,644,3496,37,67,567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,134,0,0,0,0,0,0,0
2014,"Cairo Santos","K",0,0,"Small","CUSA",50,4,68,164,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,97.7,78,78.2,15,41
2014,"Jalen Saunders","WR",4,104,"Oklahoma","Big 12",48,4,69,165,4.44,0,122,0,0,34,0,0,0,0,0,0,5,44,0,123,1558,11,0,0,0,0,0,0,0,0,0,0,0,0,0,25,396,3,1,55,0,0,0,0,0,0,0
2014,"Tom Savage","QB",4,135,"Pittsburgh","ACC",31,3,76,228,4.97,0,105,4.36,7.33,27,389,238,2958,21,9,138.2,76,-208,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Michael Schofield","OT",3,95,"Michigan","Big Ten",0,0,78,301,5.01,0,93,4.57,7.62,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Lache Seastrunk","RB",6,186,"Baylor","Big 12",24,2,69,201,4.51,15,134,0,0,41.5,0,0,0,0,0,0,289,2189,18,9,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0
2014,"Austin Seferian-Jenkins","TE",2,38,"Washington","Pac-12",38,3,77,262,4.75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1840,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Connor Shaw","QB",0,0,"South Carolina","SEC",43,4,72,206,4.66,0,116,4.33,7.07,34,733,480,6074,56,16,155.9,452,1683,17,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Ryan Shazier","OLB",1,15,"Ohio State","Big Ten",39,3,73,237,4.58,25,130,4.21,6.91,42,0,0,0,0,0,0,0,0,0,0,0,0,210,107,317,45.5,15,1,17,1,4,0,0,0,5,0,0,0,1,25,0,0,0,0,0,0,0
2014,"Prince Shembo","OLB",4,139,"Notre Dame","Ind",38,3,73,253,4.71,26,122,4.31,7.29,38.5,0,0,0,0,0,0,0,0,0,0,0,0,71,74,145,24.5,19.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
