"Year","Name","Position","Round","Pick","College","Conference","Games","Seasons","Height","Weight","40 Yard","Bench","Broad Jump","Shuttle","3 Cone","Vertical","Pass Att","Pass Completions","Pass Yds","Pass TD","Pass Int","Passer Rating","Rush Att","Rush Yds","Rush TD","Rec","Rec Yds","Rec TD","Solo Tackles","Ast Tackles","Total Tackles","Tackles for Loss","Sacks","Int","Int Return Yards","Int TD","Pass Deflection","Fumble Recovery","Fumble Return Yards","Fumble TD","Forced Fumbles","PRs","PR Yds","PR TD","KRs","KR Yds","KR TD","XPA","XP%","FGA","FG%","Punts","Punt Avg"
2010,"Alric Arnett","WR",0,0,"West Virginia","Big East",26,2,74,188,4.52,0,122,4.43,7.03,40,0,0,0,0,0,0,2,-4,0,78,1052,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Larry Asante","SS",5,160,"Nebraska","Big 12",39,3,72,212,4.62,14,118,4.17,7,37.5,0,0,0,0,0,0,0,0,0,0,0,0,126,98,224,2,1,3,74,1,0,0,0,0,0,0,0,0,3,38,0,0,0,0,0,0,0
2010,"Geno Atkins","DT",4,120,"Georgia","SEC",50,4,73,293,4.75,34,117,4.43,7.33,33,0,0,0,0,0,0,0,0,0,0,0,0,76,44,120,33.5,11,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Brandon Banks","WR",0,0,"Kansas State","Big 12",24,2,67,149,4.37,0,113,4.29,6.88,31,0,0,0,0,0,0,18,236,1,123,1754,10,0,0,0,0,0,0,0,0,0,0,0,0,0,22,213,0,57,1625,5,0,0,0,0,0,0
2010,"Kevin Basped","DE",0,0,"Nevada","WAC",38,3,76,258,4.75,26,104,4.88,7.54,29,0,0,0,0,0,0,0,0,0,0,0,0,70,62,132,42.5,23.5,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Zane Beadles","OG",2,45,"Utah","MWC",0,0,76,310,5.28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Jason Beauchamp","ILB",0,0,"UNLV","MWC",48,4,75,244,4.89,21,120,0,7.1,39.5,0,0,0,0,0,0,0,0,0,0,0,0,164,170,334,26,13,0,0,0,7,1,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Arrelious Benn","WR",2,39,"Illinois","Big Ten",37,3,73,219,4.57,20,118,0,0,37,0,0,0,0,0,0,62,282,3,159,2221,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,114,0,42,996,1,0,0,0,0,0,0
2010,"Eric Berry","FS",1,5,"Tennessee","SEC",39,3,72,211,4.4,19,130,4.23,6.8,43,0,0,0,0,0,0,0,0,0,0,0,0,157,88,245,17.5,3,14,494,3,0,0,0,0,0,0,0,0,6,132,0,0,0,0,0,0,0
2010,"Jahvid Best","RB",1,30,"California","Pac-10",31,3,70,199,4.34,18,113,4.17,6.75,32.5,0,0,0,0,0,0,364,2668,29,62,533,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,844,0,0,0,0,0,0,0
2010,"LeGarrette Blount","RB",0,0,"Oregon","Pac-10",16,2,72,241,4.7,18,117,4.49,6.85,35,0,0,0,0,0,0,159,1084,19,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Nyan Boateng","WR",0,0,"California","Pac-10",28,3,73,204,4.66,14,112,4.69,7.35,36,0,0,0,0,0,0,1,0,0,42,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Kyle Bosworth","OLB",0,0,"UCLA","Pac-10",50,5,73,236,4.69,25,117,4.11,6.67,32.5,0,0,0,0,0,0,0,0,0,0,0,0,106,67,173,13.5,2,0,0,0,3,0,0,0,2,0,0,0,1,-8,0,0,0,0,0,0,0
2010,"Brent Bowden","P",6,172,"Virginia Tech","ACC",41,3,74,202,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,42.2
2010,"Navorro Bowman","OLB",3,91,"Penn State","Big Ten",33,3,72,242,4.7,26,115,4.59,6.91,29.5,0,0,0,0,0,0,0,0,0,0,0,0,117,98,215,36,8,3,115,1,1,0,91,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Sam Bradford","QB",1,1,"Oklahoma","Big 12",31,3,76,236,4.79,0,0,0,0,0,893,604,8403,88,16,175.6,77,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Dezmon Briscoe","WR",6,191,"Kansas","Big 12",37,3,74,207,4.66,9,115,4.57,7.1,33,0,0,0,0,0,0,4,37,1,219,3240,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,651,1,0,0,0,0,0,0
2010,"Levi Brown","QB",7,209,"Troy","Sun Belt",23,2,75,229,4.93,20,106,4.43,7.07,31.5,830,522,6284,38,12,138.7,87,24,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Jarrett Brown","QB",0,0,"West Virginia","Big East",38,4,75,224,4.5,0,114,4.39,7.24,34.5,421,268,2983,16,13,129.5,234,1138,13,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Cornelius Brown","CB",0,0,"Texas-El Paso","CUSA",48,4,71,198,4.59,11,118,4.24,6.87,31.5,0,0,0,0,0,0,0,0,0,0,0,0,89,41,130,5,0,7,123,0,0,0,9,1,0,2,49,0,2,0,0,0,0,0,0,0,0
2010,"Chris Brown","RB",0,0,"Oklahoma","Big 12",45,4,70,210,4.55,17,115,0,0,36,0,0,0,0,0,0,627,2923,42,44,323,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0
2010,"Charles Brown","OT",2,64,"Southern California","Pac-10",0,0,77,303,5.21,21,0,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Antonio Brown","WR",6,195,"Central Michigan","MAC",41,3,70,186,4.56,13,105,4.18,6.98,33.5,0,0,0,0,0,0,72,531,4,305,3199,22,0,0,0,0,0,0,0,0,0,0,0,0,0,53,822,3,113,2612,2,0,0,0,0,0,0
2010,"Dez Bryant","WR",1,24,"Oklahoma State","Big 12",28,3,74,225,4.52,0,0,0,0,0,0,0,0,0,0,0,2,16,0,147,2425,29,0,0,0,0,0,0,0,0,0,0,0,0,0,6,143,0,22,431,3,0,0,0,0,0,0
2010,"Morgan Burnett","FS",3,71,"Georgia Tech","ACC",40,3,73,209,4.51,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,88,235,13.5,1,14,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Donald Butler","ILB",3,79,"Washington","Pac-10",43,4,73,245,4.61,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,79,238,26.5,3,2,15,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Crezdon Butler","CB",5,164,"Clemson","ACC",53,4,72,191,4.43,17,121,4.23,7.08,39.5,0,0,0,0,0,0,0,0,0,0,0,0,117,57,174,8,2,11,243,0,0,0,0,0,0,0,0,0,5,34,0,0,0,0,0,0,0
2010,"Jeff Byers","C",0,0,"Southern California","0",0,0,75,301,5.04,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Nate Byham","TE",6,182,"Pittsburgh","Big East",47,4,76,268,4.97,0,109,0,0,29,0,0,0,0,0,0,0,0,0,47,612,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,0,0,0,0,0,0,0
2010,"Kyle Calloway","OT",7,216,"Iowa","Big Ten",0,0,78,323,5.46,22,92,4.86,7.96,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Lee Campbell","ILB",0,0,"Minnesota","Big Ten",48,4,74,247,4.88,17,108,4.4,7.27,34,0,0,0,0,0,0,0,0,0,0,0,0,147,103,250,23,7.5,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Bruce Campbell","OT",4,106,"Maryland","ACC",0,0,78,314,4.75,34,101,4.69,7.58,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Sean Canfield","QB",7,239,"Oregon State","Pac-10",38,4,76,223,4.93,0,100,4.39,7.26,29.5,861,552,5970,38,26,130.9,93,-313,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Selvish Capers","OT",7,231,"West Virginia","Big East",0,0,77,308,5.11,19,106,4.68,7.68,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Alex Carrington","DE",3,72,"Arkansas State","Sun Belt",43,4,77,285,4.92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,52,146,40.5,21.5,1,18,0,2,1,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Nolan Carroll","CB",5,145,"Maryland","ACC",36,4,71,204,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,61,1,0,0,0,0,9,0,0,0,0,0,0,0,10,144,0,0,0,0,0,0,0
2010,"Brandon Carter","OG",0,0,"Texas Tech","Big 12",0,0,78,329,5.34,22,102,4.94,7.82,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Kam Chancellor","FS",5,133,"Virginia Tech","ACC",53,4,75,231,4.62,22,116,4.41,7.36,32,0,0,0,0,0,0,0,0,0,0,0,0,99,109,208,4.5,0.5,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Chris Chancellor","CB",0,0,"Clemson","ACC",53,4,69,177,4.49,14,115,4.07,6.85,34,0,0,0,0,0,0,0,0,0,0,0,0,106,51,157,8,0,9,120,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Jamar Chaney","ILB",7,220,"Mississippi State","SEC",49,5,73,242,4.54,26,124,4.29,6.9,39,0,0,0,0,0,0,0,0,0,0,0,0,135,151,286,15.5,4.5,2,19,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Barry Church","SS",0,0,"Toledo","MAC",48,4,73,222,4.69,19,121,4.17,6.65,36,0,0,0,0,0,0,0,0,0,0,0,0,201,153,354,26,3,9,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Daryll Clark","QB",0,0,"Penn State","Big Ten",41,4,74,235,4.72,21,0,0,0,0,738,444,5742,43,16,140.4,190,619,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Jimmy Clausen","QB",2,48,"Notre Dame","Ind",35,3,75,222,4.76,0,0,0,0,0,1110,695,8148,60,27,137.2,175,-355,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Keenan Clayton","OLB",4,121,"Oklahoma","Big 12",54,4,73,229,4.59,27,124,0,0,41.5,0,0,0,0,0,0,0,0,0,0,0,0,118,67,185,16,6,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Terrence Cody","DT",2,57,"Alabama","SEC",26,2,76,354,5.71,0,90,5.03,8.19,20.5,0,0,0,0,0,0,0,0,0,0,0,0,19,33,52,10.5,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Justin Cole","OLB",0,0,"San Jose State","WAC",49,4,75,242,4.76,22,117,4.42,7.13,34.5,0,0,0,0,0,0,0,0,0,0,0,0,85,107,192,30.5,13,1,62,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Kurt Coleman","SS",7,244,"Ohio State","Big Ten",44,4,70,192,4.55,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,105,219,10.5,3,9,147,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Harry Coleman","SS",0,0,"LSU","SEC",52,4,73,211,4.56,13,115,4.42,7.24,33,0,0,0,0,0,0,0,0,0,0,0,0,96,87,183,10.5,4,0,0,0,11,2,29,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Antonio Coleman","OLB",0,0,"Auburn","SEC",50,4,73,255,4.76,18,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,56,150,46.5,24.5,1,20,1,4,1,34,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Kavell Conner","OLB",7,240,"Clemson","ACC",52,4,72,242,4.59,24,110,4.6,7.36,33.5,0,0,0,0,0,0,0,0,0,0,0,0,132,131,263,14,3,1,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"John Conner","FB",5,139,"Kentucky","SEC",50,4,71,246,4.64,24,111,4.32,7.15,35,0,0,0,0,0,0,54,247,4,25,193,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0
2010,"Erik Cook","C",7,229,"New Mexico","0",0,0,78,318,5.55,19,94,4.99,8.24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Chris Cook","CB",2,34,"Virginia","ACC",39,4,74,212,4.45,7,132,4.23,6.88,38,0,0,0,0,0,0,0,0,0,0,0,0,110,33,143,5.5,0,7,121,1,0,0,44,1,0,0,0,0,5,101,0,0,0,0,0,0,0
2010,"Riley Cooper","WR",5,159,"Florida","SEC",51,4,75,222,4.53,0,114,0,0,33,0,0,0,0,0,0,1,14,0,81,1496,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Perrish Cox","CB",5,137,"Oklahoma State","Big 12",49,4,71,195,4.58,12,113,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,108,26,134,2,0,10,33,0,0,0,0,0,0,60,694,2,117,2804,4,0,0,0,0,0,0
2010,"Jermaine Cunningham","DE",2,53,"Florida","SEC",45,4,75,266,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,72,151,33,18.5,1,18,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Rennie Curran","OLB",3,97,"Georgia","SEC",37,3,71,235,4.75,25,0,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,170,128,298,24,6.5,0,0,0,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Hall Davis","DE",5,149,"Louisiana-Lafayette","Sun Belt",47,4,76,271,4.84,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,59,10.5,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Dexter Davis","OLB",7,236,"Arizona State","Pac-10",50,4,73,244,4.62,25,109,4.3,7.08,35,0,0,0,0,0,0,0,0,0,0,0,0,85,51,136,45,31,1,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Anthony Davis","OT",1,11,"Rutgers","Big East",0,0,77,323,5.36,21,99,4.97,8.17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Brandon Deaderick","DT",7,247,"Alabama","SEC",41,3,76,314,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,47,81,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Eric Decker","WR",3,87,"Minnesota","Big Ten",45,4,75,217,4.54,15,0,0,0,0,0,0,0,0,0,0,15,114,1,227,3119,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0
2010,"Dorin Dickerson","TE",7,227,"Pittsburgh","Big East",45,4,73,226,4.4,24,125,4.3,6.96,43.5,0,0,0,0,0,0,5,50,1,63,708,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,106,0,0,0,0,0,0,0
2010,"Ed Dickson","TE",3,70,"Oregon","Pac-10",52,4,76,249,4.59,23,115,4.59,7.32,34,0,0,0,0,0,0,5,28,0,124,1557,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Phillip Dillard","ILB",4,115,"Nebraska","Big 12",45,5,72,245,4.65,0,106,4.43,7.16,31.5,0,0,0,0,0,0,0,0,0,0,0,0,90,83,173,13.5,3.5,1,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Anthony Dixon","RB",6,173,"Mississippi State","SEC",48,4,73,233,4.67,15,121,4.49,7.09,33,0,0,0,0,0,0,910,3994,42,56,449,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Andre Dixon","RB",0,0,"Connecticut","Big East",38,4,73,205,4.56,0,117,4.19,6.99,40,0,0,0,0,0,0,415,1958,17,37,400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,213,0,0,0,0,0,0,0
2010,"Matt Dodge","P",7,221,"East Carolina","CUSA",41,3,73,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,0,220,43.6
2010,"Jim Dray","TE",7,233,"Stanford","Pac-10",39,4,77,246,4.82,17,0,0,0,0,0,0,0,0,0,0,0,0,0,41,455,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Carlos Dunlap","DE",2,54,"Florida","SEC",39,3,78,277,4.68,21,111,4.61,7.21,31.5,0,0,0,0,0,0,0,0,0,0,0,0,56,28,84,26,19.5,0,0,0,7,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0
2010,"Jonathan Dwyer","RB",6,188,"Georgia Tech","ACC",40,3,71,229,4.64,15,107,4.67,7.56,33,0,0,0,0,0,0,517,3226,35,15,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,477,0,0,0,0,0,0,0
2010,"Marcus Easley","WR",4,107,"Connecticut","Big East",34,3,75,210,4.39,16,123,4.6,6.94,34,0,0,0,0,0,0,1,11,0,53,997,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"A.J. Edds","OLB",4,119,"Iowa","Big Ten",48,4,76,246,4.62,16,117,4.28,7.19,33,0,0,0,0,0,0,0,0,0,0,0,0,76,149,225,12.5,2,7,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Brody Eldridge","TE",5,162,"Oklahoma","Big 12",49,4,77,261,4.72,0,0,0,0,31.5,0,0,0,0,0,0,0,0,0,13,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Dedrick Epps","TE",7,235,"Miami (FL)","ACC",34,3,75,250,4.7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,49,634,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Jacoby Ford","WR",4,108,"Clemson","ACC",48,4,69,186,4.28,15,115,4.44,7,33.5,0,0,0,0,0,0,58,494,2,143,1986,16,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1124,1,49,479,2,0,0,0,0,0,0
2010,"Jason Fox","OT",4,128,"Miami (FL)","ACC",0,0,79,303,5.45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Dominique Franks","CB",5,135,"Oklahoma","Big 12",40,3,71,194,4.46,10,117,4.33,7.32,33.5,0,0,0,0,0,0,0,0,0,0,0,0,63,32,95,2.5,0,6,149,2,0,0,39,1,0,8,172,0,29,346,0,0,0,0,0,0,0
2010,"Junior Galette","OLB",0,0,"Stillman","MAC",33,3,74,257,4.77,25,113,4.16,7.04,33.5,0,0,0,0,0,0,0,0,0,0,0,0,80,59,139,27,16,0,0,0,7,0,0,0,3,0,0,0,1,4,0,0,0,0,0,0,0
2010,"Clifton Geathers","DE",6,186,"South Carolina","SEC",34,3,79,299,4.98,26,112,0,7.69,36,0,0,0,0,0,0,0,0,0,0,0,0,47,25,72,12,6,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Riar Geer","FB",0,0,"Colorado","Big 12",47,4,75,256,5,13,106,4.29,7.13,33,0,0,0,0,0,0,0,0,0,87,974,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Toby Gerhart","RB",2,51,"Stanford","Pac-10",38,4,72,231,4.5,22,118,4.25,6.94,38,0,0,0,0,0,0,671,3522,44,39,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"David Gettis","WR",6,198,"Baylor","Big 12",47,4,75,217,4.43,15,124,4.41,6.94,34.5,0,0,0,0,0,0,0,0,0,116,1555,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,932,1,0,0,0,0,0,0
2010,"Brandon Ghee","CB",3,96,"Wake Forest","ACC",36,3,72,192,4.37,15,127,4.07,6.75,37,0,0,0,0,0,0,0,0,0,0,0,0,110,44,154,12.5,2,1,0,0,18,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0
2010,"Thaddeus Gibson","OLB",4,116,"Ohio State","Big Ten",35,3,74,243,4.78,32,115,4.27,6.84,32,0,0,0,0,0,0,0,0,0,0,0,0,49,33,82,25,10,1,5,0,3,1,69,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Mardy Gilyard","WR",4,99,"Cincinnati","Big East",48,4,72,187,4.61,0,116,4.4,6.92,39,0,0,0,0,0,0,7,26,1,204,3003,25,0,0,0,0,0,0,0,0,0,0,0,0,0,22,259,1,92,2657,4,0,0,0,0,0,0
2010,"Travis Goethel","ILB",6,190,"Arizona State","Pac-10",50,4,74,240,4.81,21,111,4.54,6.93,35,0,0,0,0,0,0,0,0,0,0,0,0,143,85,228,19,2,3,91,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Jimmy Graham","TE",3,95,"Miami (FL)","ACC",13,1,78,260,4.53,0,120,4.45,6.9,38.5,0,0,0,0,0,0,0,0,0,17,213,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0
2010,"Garrett Graham","TE",4,118,"Wisconsin","Big Ten",37,3,75,243,4.71,20,112,4.35,7.09,34.5,0,0,0,0,0,0,0,0,0,121,1492,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Brandon Graham","OLB",1,13,"Michigan","Big Ten",46,4,73,268,4.71,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,52,138,56,29.5,0,0,0,1,0,0,0,6,0,0,0,2,36,1,0,0,0,0,0,0
2010,"Marshay Green","CB",0,0,"Mississippi","SEC",48,4,69,180,4.52,0,124,4.11,6.66,35.5,0,0,0,0,0,0,0,0,0,0,0,0,42,20,62,3.5,0.5,2,92,1,0,0,0,0,0,41,984,0,93,917,3,0,0,0,0,0,0
