"Year","Name","Position","Round","Pick","College","Conference","Games","Seasons","Height","Weight","40 Yard","Bench","Broad Jump","Shuttle","3 Cone","Vertical","Pass Att","Pass Completions","Pass Yds","Pass TD","Pass Int","Passer Rating","Rush Att","Rush Yds","Rush TD","Rec","Rec Yds","Rec TD","Solo Tackles","Ast Tackles","Total Tackles","Tackles for Loss","Sacks","Int","Int Return Yards","Int TD","Pass Deflection","Fumble Recovery","Fumble Return Yards","Fumble TD","Forced Fumbles","PRs","PR Yds","PR TD","KRs","KR Yds","KR TD","XPA","XP%","FGA","FG%","Punts","Punt Avg"
2009,"Jairus Byrd","CB",2,42,"Oregon","Pac-10",39,3,70,207,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,60,204,6,1,17,113,0,0,0,33,1,0,0,0,0,33,383,1,0,0,0,0,0,0
2009,"Demetrius Byrd","WR",7,224,"LSU","SEC",27,2,72,199,4.35,0,117,0,0,31.5,0,0,0,0,0,0,0,0,0,72,1134,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Antoine Caldwell","C",3,77,"Alabama","0",0,0,75,309,5.24,23,111,5.04,7.96,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Ian Campbell","DE",0,0,"Kansas State","Big 12",47,4,76,265,4.99,0,109,4.28,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,91,75,166,37,20.5,1,41,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Hunter Cantwell","QB",0,0,"Louisville","Big East",30,4,76,235,5.22,0,99,4.59,7.4,26,534,313,3912,26,23,127.6,56,-183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Rudy Carpenter","QB",0,0,"Arizona State","Pac-10",47,4,74,218,4.89,11,100,4.47,7.25,29,1309,799,10491,81,35,143.4,271,-295,2,3,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"James Casey","FB",5,152,"Rice","CUSA",25,2,75,246,4.69,28,111,4.48,7,36,0,0,0,0,0,0,102,362,11,157,1914,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,117,0,0,0,0,0,0,0
2009,"Jonathan Casillas","OLB",0,0,"Wisconsin","Big Ten",48,4,73,228,4.5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,104,251,28,4,2,53,0,1,0,0,0,2,0,0,0,3,50,1,0,0,0,0,0,0
2009,"Jeremy Childs","WR",0,0,"Boise State","WAC",36,3,72,200,4.47,0,115,4.26,6.9,33.5,0,0,0,0,0,0,0,0,0,168,1999,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,7,33,0,0,0,0,0,0,0
2009,"Patrick Chung","SS",2,34,"Oregon","Pac-10",51,4,71,212,4.49,25,119,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,236,148,384,19,4,9,107,1,0,0,0,0,0,16,180,1,23,542,0,0,0,0,0,0,0
2009,"Chris Clemons","FS",5,165,"Clemson","ACC",51,4,72,208,4.33,19,127,4.38,7.27,37.5,0,0,0,0,0,0,0,0,0,0,0,0,167,113,280,7,0,5,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Glen Coffee","RB",3,74,"Alabama","SEC",35,3,72,209,4.5,24,121,4.51,7.35,36,0,0,0,0,0,0,410,2107,14,42,351,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0
2009,"Chase Coffman","TE",3,98,"Missouri","Big 12",50,4,78,244,4.83,0,0,0,0,0,0,0,0,0,0,0,1,8,0,247,2659,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Austin Collie","WR",4,127,"BYU","MWC",37,3,73,200,4.53,17,120,4.24,6.78,34,0,0,0,0,0,0,17,106,0,215,3255,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,49,1277,0,0,0,0,0,0,0
2009,"Britton Colquitt","P",0,0,"Tennessee","SEC",43,4,75,205,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,209,42.6
2009,"Jason Cook","FB",0,0,"Mississippi","SEC",42,4,71,244,4.71,21,0,0,0,0,0,0,0,0,0,0,6,12,0,21,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0
2009,"Jared Cook","TE",3,89,"South Carolina","SEC",36,3,77,246,4.49,23,123,0,0,41,0,0,0,0,0,0,0,0,0,73,1107,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Jon Cooper","C",0,0,"Oklahoma","0",0,0,74,291,5.09,31,105,4.6,7.46,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Quan Cosby","WR",0,0,"Texas","Big 12",50,4,69,196,4.5,0,0,4.47,7.28,0,0,0,0,0,0,0,0,0,0,212,2598,19,0,0,0,0,0,0,0,0,0,0,0,0,0,33,372,1,73,1731,1,0,0,0,0,0,0
2009,"Michael Crabtree","WR",1,10,"Texas Tech","Big 12",26,2,73,215,4.54,0,0,0,0,0,0,0,0,0,0,0,2,1,0,231,3127,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66,0,0,0,0,0,0,0
2009,"Aaron Curry","OLB",1,4,"Wake Forest","ACC",51,4,74,254,4.52,25,124,4.51,7.15,37,0,0,0,0,0,0,0,0,0,0,0,0,209,122,331,44.5,9.5,6,278,3,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0
2009,"Brian Cushing","OLB",1,15,"Southern California","Pac-10",44,4,75,243,4.64,30,120,4.22,6.84,35,0,0,0,0,0,0,0,0,0,0,0,0,104,74,178,27,8.5,1,0,0,2,0,0,0,0,1,42,1,2,27,0,0,0,0,0,0,0
2009,"Chase Daniel","QB",0,0,"Missouri","Big 12",51,4,72,218,4.79,0,0,4.31,7.28,33,1609,1094,12515,101,41,148.9,364,970,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Will Davis","DE",6,204,"Illinois","Big Ten",37,3,74,261,4.84,27,115,4.45,7.38,33,0,0,0,0,0,0,0,0,0,0,0,0,53,42,95,23,15,0,0,0,2,0,0,0,2,0,0,0,1,9,0,0,0,0,0,0,0
2009,"Vontae Davis","CB",1,25,"Illinois","Big Ten",36,3,71,203,4.4,25,125,4.07,6.75,36,0,0,0,0,0,0,0,0,0,0,0,0,139,67,206,13.5,0,7,12,0,0,0,0,0,0,2,31,1,9,215,0,0,0,0,0,0,0
2009,"Rulon Davis","DE",0,0,"California","Pac-10",21,3,77,281,5,20,111,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,18,22,40,9,5.5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Nate Davis","QB",5,171,"Ball State","MAC",39,3,73,226,4.95,0,99,0,0,26.5,1124,678,9233,74,22,147.1,173,499,10,3,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"James Davis","RB",6,195,"Clemson","ACC",50,4,71,218,4.45,17,109,4.37,7.15,32,0,0,0,0,0,0,753,3881,47,51,441,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0
2009,"C.J. Davis","OG",0,0,"Pittsburgh","Big East",0,0,74,308,5.51,21,88,4.93,8.09,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Louis Delmas","FS",2,33,"Western Michigan","MAC",45,4,71,202,4.52,12,126,4.17,6.67,37,0,0,0,0,0,0,0,0,0,0,0,0,203,106,309,11.5,2.5,12,152,1,0,0,0,0,0,0,0,0,7,162,0,0,0,0,0,0,0
2009,"Jarett Dillard","WR",5,144,"Rice","CUSA",49,4,70,191,4.5,13,129,4.41,7.1,42.5,0,0,0,0,0,0,3,-2,0,292,4138,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0
2009,"Davon Drew","TE",5,149,"East Carolina","CUSA",39,3,76,256,4.78,17,113,4.56,7.28,29.5,0,0,0,0,0,0,0,0,0,78,1078,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Pannel Egboh","DE",0,0,"Stanford","Pac-10",40,4,78,276,4.86,26,116,4.4,7.24,31.5,0,0,0,0,0,0,0,0,0,0,0,0,85,56,141,26,10,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Dannell Ellerbe","ILB",0,0,"Georgia","SEC",43,4,73,236,4.63,0,118,4.23,7,35,0,0,0,0,0,0,0,0,0,0,0,0,84,63,147,20,8.5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Kevin Ellison","OLB",6,189,"Southern California","Pac-10",37,4,73,227,4.75,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,74,170,17.5,3.5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Larry English","OLB",1,16,"Northern Illinois","MAC",49,4,74,255,4.74,24,107,4.38,7.26,36,0,0,0,0,0,0,0,0,0,0,0,0,108,104,212,54.5,31.5,0,0,0,3,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Maurice Evans","DE",0,0,"Penn State","Big Ten",35,3,73,274,4.78,17,107,4.57,7.32,29,0,0,0,0,0,0,0,0,0,0,0,0,52,48,100,29.5,17,0,0,0,3,1,55,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Marlon Favorite","DT",0,0,"LSU","SEC",40,4,73,314,5.09,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,47,77,9,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Anthony Felder","ILB",0,0,"California","Pac-10",51,4,74,233,4.69,28,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,133,251,10.5,3.5,2,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Robby Felix","C",0,0,"Texas-El Paso","0",0,0,75,302,5.2,33,97,4.73,7.96,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Tony Fiammetta","FB",4,128,"Syracuse","Big East",44,4,72,245,4.58,30,112,4.49,7.31,34,0,0,0,0,0,0,16,89,0,28,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0
2009,"Bradley Fletcher","CB",3,66,"Iowa","Big Ten",47,4,72,196,4.44,20,122,4.29,7.04,38.5,0,0,0,0,0,0,0,0,0,0,0,0,99,52,151,2,0,5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Alex Fletcher","C",0,0,"Stanford","0",0,0,74,297,5.39,30,96,4.65,7.78,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Matt Fodge","P",0,0,"Oklahoma State","Big 12",50,4,72,193,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,42.3
2009,"Moise Fokou","OLB",7,230,"Maryland","ACC",26,2,73,233,4.65,12,121,4.28,7.09,31,0,0,0,0,0,0,0,0,0,0,0,0,91,70,161,19,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Zack Follett","OLB",7,235,"California","Pac-10",49,4,74,236,4.69,0,117,0,7.31,37,0,0,0,0,0,0,0,0,0,0,0,0,155,89,244,50,22.5,1,0,0,13,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Ramon Foster","OT",0,0,"Tennessee","SEC",0,0,77,328,5.57,20,92,4.98,7.96,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Brooks Foster","WR",5,160,"North Carolina","ACC",36,3,72,211,4.44,27,0,0,0,0,0,0,0,0,0,0,12,121,0,97,1237,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,-2,0,0,0,0,0,0,0
2009,"Arian Foster","RB",0,0,"Tennessee","SEC",47,4,73,226,4.69,23,0,0,0,0,0,0,0,0,0,0,650,2964,23,83,742,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,174,0,0,0,0,0,0,0
2009,"Coye Francies","CB",6,191,"San Jose State","WAC",26,2,72,185,4.63,24,123,4.24,6.81,36,0,0,0,0,0,0,0,0,0,0,0,0,47,22,69,3.5,0,0,0,0,6,0,0,0,0,10,29,0,6,148,0,0,0,0,0,0,0
2009,"Marcus Freeman","OLB",5,154,"Ohio State","Big Ten",39,3,73,239,4.51,30,113,4.12,6.98,37,0,0,0,0,0,0,0,0,0,0,0,0,139,125,264,21.5,6,2,5,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Josh Freeman","QB",1,17,"Kansas State","Big 12",35,3,78,248,4.9,0,119,4.43,7.11,33.5,1151,680,8078,44,34,124.7,214,343,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Graham Gano","K",0,0,"Florida State","ACC",37,3,72,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6238,42.1,34,97.1,26,105
2009,"Brandon Gibson","WR",6,194,"Washington State","Pac-10",45,4,72,210,4.59,0,0,0,0,0,0,0,0,0,0,0,10,19,0,182,2756,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,259,0,0,0,0,0,0,0
2009,"Jarron Gilbert","DE",3,68,"San Jose State","WAC",47,4,77,288,4.81,28,119,4.56,7.7,35.5,0,0,0,0,0,0,0,0,0,0,0,0,89,56,145,42,21.5,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Cody Glenn","OLB",5,158,"Nebraska","Big 12",31,4,72,244,4.67,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,51,5,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Mike Goodson","RB",4,111,"Texas A&M","Big 12",36,3,72,208,4.43,14,118,4.22,6.89,39.5,0,0,0,0,0,0,374,1964,13,90,860,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0
2009,"Adrian Grady","DT",0,0,"Louisville","Big East",40,4,73,298,5.18,31,105,4.72,7.68,32,0,0,0,0,0,0,0,0,0,0,0,0,53,48,101,18,2.5,0,0,0,1,1,19,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Tyronne Green","OG",4,133,"Auburn","SEC",0,0,74,309,5.4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Shonn Greene","RB",3,65,"Iowa","Big Ten",34,3,70,227,4.55,19,121,4.4,7.1,37,0,0,0,0,0,0,376,2228,22,11,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,114,0,0,0,0,0,0,0
2009,"Courtney Greene","SS",7,245,"Rutgers","Big East",51,4,72,212,4.55,21,116,4.16,7.35,34.5,0,0,0,0,0,0,0,0,0,0,0,0,218,168,386,12,4.5,7,40,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Sean Griffin","LS",0,0,"Michigan","0",0,0,73,242,5.08,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Dan Gronkowski","TE",7,255,"Maryland","ACC",41,4,77,255,4.79,26,122,4.26,6.92,33,0,0,0,0,0,0,0,0,0,40,401,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0
2009,"Michael Hamlin","SS",5,166,"Clemson","ACC",48,4,74,214,4.57,17,117,4.42,7.14,37.5,0,0,0,0,0,0,0,0,0,0,0,0,181,102,283,12.5,1,14,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Cullen Harper","QB",0,0,"Clemson","ACC",31,4,75,225,4.86,19,105,4.49,7.43,30,815,518,5762,42,20,135,131,-213,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Graham Harrell","QB",0,0,"Texas Tech","Big 12",45,4,74,223,4.95,0,98,4.56,7.45,29.5,2011,1403,15793,134,34,154.3,113,-182,12,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Nic Harris","OLB",5,147,"Oklahoma","Big 12",52,4,74,234,4.83,15,109,4.37,7.05,31.5,0,0,0,0,0,0,0,0,0,0,0,0,144,88,232,20,6.5,7,44,1,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0
2009,"Macho Harris","CB",5,157,"Virginia Tech","ACC",52,4,71,198,4.46,0,118,3.98,6.68,33.5,0,0,0,0,0,0,0,0,0,0,0,0,84,44,128,5.5,0,15,278,4,2,0,0,0,0,10,268,1,30,270,0,0,0,0,0,0,0
2009,"Cary Harris","CB",6,183,"Southern California","Pac-10",49,4,71,187,4.66,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,47,143,7.5,0,5,14,0,1,0,0,0,0,0,0,0,6,93,0,0,0,0,0,0,0
2009,"Brian Hartline","WR",4,108,"Ohio State","Big Ten",38,3,74,195,4.49,0,120,4.12,6.65,34.5,0,0,0,0,0,0,10,68,0,90,1429,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,251,1,0,0,0,0,0,0
2009,"Percy Harvin","WR",1,22,"Florida","SEC",36,3,71,192,4.39,19,0,0,0,0,0,0,0,0,0,0,194,1852,19,133,1929,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Brett Helms","C",0,0,"LSU","0",0,0,74,286,5.39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Darrius Heyward-Bey","WR",1,7,"Maryland","ACC",38,3,74,210,4.3,16,126,4.18,6.8,38.5,0,0,0,0,0,0,25,314,2,138,2089,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
