"Year","Name","Position","Round","Pick","College","Conference","Games","Seasons","Height","Weight","40 Yard","Bench","Broad Jump","Shuttle","3 Cone","Vertical","Pass Att","Pass Completions","Pass Yds","Pass TD","Pass Int","Passer Rating","Rush Att","Rush Yds","Rush TD","Rec","Rec Yds","Rec TD","Solo Tackles","Ast Tackles","Total Tackles","Tackles for Loss","Sacks","Int","Int Return Yards","Int TD","Pass Deflection","Fumble Recovery","Fumble Return Yards","Fumble TD","Forced Fumbles","PRs","PR Yds","PR TD","KRs","KR Yds","KR TD","XPA","XP%","FGA","FG%","Punts","Punt Avg"
2013,"Alvin Bailey","OG",0,0,"Arkansas","SEC",0,0,75,312,4.95,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Montee Ball","RB",2,58,"Wisconsin","Big Ten",49,4,70,214,4.66,15,118,4.4,6.88,32,0,0,0,0,0,0,924,5140,77,59,598,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0
2013,"Johnthan Banks","CB",2,43,"Mississippi State","SEC",51,4,74,185,4.61,10,125,4.27,6.97,34,0,0,0,0,0,0,0,0,0,0,0,0,139,82,221,11.5,4,16,320,3,0,0,0,0,0,0,0,0,30,289,1,0,0,0,0,0,0
2013,"Matt Barkley","QB",4,98,"Southern California","Pac-12",47,4,74,227,4.91,0,0,0,0,0,1562,1001,12327,116,48,148.7,132,-113,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Kenjon Barner","RB",6,182,"Oregon","Pac-12",49,4,69,196,4.52,20,122,4.2,6.87,35.5,0,0,0,0,0,0,582,3623,41,54,591,7,0,0,0,0,0,0,0,0,0,0,0,0,0,26,263,1,61,1371,1,0,0,0,0,0,0
2013,"T.J. Barnes","DT",0,0,"Georgia Tech","ACC",39,3,78,369,5.3,25,97,4.96,8.26,22,0,0,0,0,0,0,0,0,0,0,0,0,30,45,75,8.5,2.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Sam Barrington","ILB",7,232,"South Florida","Big East",38,3,73,246,4.91,22,117,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,151,107,258,21.5,6.5,1,30,1,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Steve Beauharnais","ILB",7,235,"Rutgers","Big East",51,4,73,240,4.84,19,118,4.2,6.99,33,0,0,0,0,0,0,0,0,0,0,0,0,128,146,274,35,12.5,4,71,0,2,2,19,0,1,0,0,0,1,29,1,0,0,0,0,0,0
2013,"Le'Veon Bell","RB",2,48,"Michigan State","Big Ten",40,3,73,230,4.6,24,118,4.24,6.75,31.5,0,0,0,0,0,0,671,3346,33,78,531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,11,219,0,0,0,0,0,0,0
2013,"Giovani Bernard","RB",2,37,"North Carolina","ACC",23,2,68,202,4.53,19,122,4.12,6.91,33.5,0,0,0,0,0,0,423,2481,25,92,852,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,263,2,0,0,0,0,0,0
2013,"Tommy Bohanon","FB",7,215,"Wake Forest","ACC",49,4,73,246,4.88,36,119,4.42,7.27,35,0,0,0,0,0,0,50,160,3,51,405,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Travis Bond","OG",7,214,"North Carolina","ACC",0,0,78,329,5.27,22,98,4.96,7.85,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Zach Boren","FB",0,0,"Ohio State","Big Ten",51,4,71,238,5,25,109,4.44,7.28,32,0,0,0,0,0,0,12,35,2,25,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Jon Bostic","OLB",2,50,"Florida","SEC",39,3,73,245,4.59,22,118,4.24,6.99,32.5,0,0,0,0,0,0,0,0,0,0,0,0,141,78,219,19,7.5,5,40,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Josh Boyce","WR",4,102,"TCU","Big 12",39,3,71,206,4.38,22,131,4.1,6.68,34,0,0,0,0,0,0,4,7,1,161,2535,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,0,0,0,0,0,0,0
2013,"Josh Boyd","DT",5,167,"Mississippi State","SEC",38,3,75,310,5.14,32,104,4.64,7.16,26.5,0,0,0,0,0,0,0,0,0,0,0,0,47,78,125,18,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"John Boyett","FS",6,192,"Oregon","Pac-12",40,4,70,204,4.64,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,94,278,7,0.5,10,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Tyler Bray","QB",0,0,"Tennessee","SEC",28,3,78,232,5.05,0,100,4.51,7.2,0,922,540,7444,69,28,145,61,-207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Dylan Breeding","P",0,0,"Arkansas","SEC",50,4,73,213,4.74,11,110,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,42.9
2013,"Marlon Brown","WR",0,0,"Georgia","SEC",40,4,76,213,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,851,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Braden Brown","OT",0,0,"BYU","Ind",0,0,77,310,5.2,26,100,4.7,7.43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Arthur Brown","OLB",2,56,"Kansas State","Big 12",50,4,72,241,4.62,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,79,201,16.5,3,3,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Michael Buchanan","DE",7,226,"Illinois","Big Ten",46,4,77,255,4.78,22,113,4.44,6.91,33,0,0,0,0,0,0,0,0,0,0,0,0,68,93,161,26,14,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Rex Burkhead","RB",6,190,"Nebraska","Big Ten",44,4,70,214,4.73,21,125,4.09,6.85,39,0,0,0,0,0,0,635,3329,30,60,507,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,11,117,0,0,0,0,0,0,0
2013,"Adrian Bushell","CB",0,0,"Louisville","Big East",23,2,69,186,4.58,17,116,4.25,6.92,33,0,0,0,0,0,0,0,0,0,0,0,0,45,17,62,1.5,0,2,0,0,0,0,0,0,0,0,0,0,26,609,1,0,0,0,0,0,0
2013,"Colby Cameron","QB",0,0,"Louisiana Tech","WAC",34,4,74,212,4.78,0,112,4.28,6.98,30.5,854,545,6417,45,13,141.3,139,422,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Anthony Cantele","K",0,0,"Kansas State","Big 12",39,3,70,180,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,98.3,48,77.1,0,0
2013,"Tank Carradine","DE",2,40,"Virginia Tech","ACC",13,1,76,276,4.9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,47,118,21,16.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Braxston Cave","C",0,0,"Notre Dame","0",0,0,75,303,5.33,0,98,4.71,7.81,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Jamie Collins","OLB",2,52,"Southern Miss","CUSA",40,3,75,250,4.64,19,139,4.32,7.1,41.5,0,0,0,0,0,0,0,0,0,0,0,0,196,118,314,45,21,3,134,2,15,3,16,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Sanders Commings","CB",5,134,"Georgia","SEC",51,4,72,216,4.41,0,117,4.3,7.1,34.5,0,0,0,0,0,0,0,0,0,0,0,0,115,39,154,6,1,8,56,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0
2013,"Jonathan Cooper","OG",1,7,"North Carolina","ACC",0,0,74,311,5.07,35,108,4.84,7.78,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Bobby Cowan","P",0,0,"Idaho","WAC",50,4,76,219,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,44.7
2013,"Justice Cunningham","TE",7,254,"South Carolina","SEC",53,4,75,258,4.94,0,116,4.45,7.12,31.5,0,0,0,0,0,0,0,0,0,50,581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0
2013,"Jonathan Cyprien","SS",2,33,"Florida International","Sun Belt",50,4,72,217,4.64,0,0,0,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,213,152,365,13.5,1,7,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Will Davis","CB",3,93,"Utah State","WAC",26,2,71,186,4.51,16,127,4.02,6.52,35.5,0,0,0,0,0,0,0,0,0,0,0,0,67,32,99,8,0,5,100,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Marcus Davis","WR",0,0,"Virginia Tech","ACC",53,4,75,233,4.56,19,120,0,7.15,39.5,0,0,0,0,0,0,9,86,0,105,1827,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Knile Davis","RB",3,96,"Arkansas","SEC",36,3,71,227,4.37,31,121,4.38,6.96,33.5,0,0,0,0,0,0,349,1862,19,32,297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Everett Dawkins","DT",7,229,"Florida State","ACC",43,4,74,292,5.06,23,103,4.88,7.61,30,0,0,0,0,0,0,0,0,0,0,0,0,59,47,106,15,7,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Jordan Devey","OT",0,0,"Memphis","CUSA",0,0,79,317,5.25,21,98,4.77,7.91,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Quinton Dial","DT",5,157,"Alabama","SEC",12,1,77,318,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,46,8,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Aaron Dobson","WR",2,59,"Marshall","CUSA",47,4,75,210,4.37,0,0,0,0,0,0,0,0,0,0,0,3,19,0,165,2398,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Alex Dunnachie","P",0,0,"Hawaii","MWC",49,4,75,217,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,42
2013,"Zac Dysert","QB",7,234,"Miami (OH)","MAC",46,4,75,231,4.81,0,0,0,0,0,1672,1066,12013,73,51,132.4,461,665,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Mike Edwards","CB",0,0,"Hawaii","MWC",25,2,69,189,4.56,14,124,4.18,6.94,36,0,0,0,0,0,0,0,0,0,0,0,0,72,14,86,6.5,0,3,0,0,11,0,0,0,0,2,19,0,84,2301,3,0,0,0,0,0,0
2013,"Lavar Edwards","DE",5,142,"LSU","SEC",52,4,76,277,4.8,0,119,4.51,7.03,33,0,0,0,0,0,0,0,0,0,0,0,0,41,55,96,20,10.5,2,40,1,5,2,29,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Tyler Eifert","TE",1,21,"Notre Dame","Ind",37,3,77,250,4.68,22,119,4.32,6.92,35.5,0,0,0,0,0,0,0,0,0,140,1840,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Matt Elam","SS",1,32,"Florida","SEC",39,3,70,208,4.43,17,118,0,0,35.5,0,0,0,0,0,0,0,0,0,0,0,0,124,52,176,23.5,5,6,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,"Andre Ellington","RB",6,187,"Clemson","ACC",49,4,69,199,4.61,0,122,0,0,34,0,0,0,0,0,0,621,3436,33,59,505,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,26,642,1,0,0,0,0,0,0
2013,"Zach Ertz","TE",2,35,"Stanford","Pac-12",37,3,77,249,4.76,24,111,4.47,7.08,30.5,0,0,0,0,0,0,0,0,0,112,1434,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Gavin Escobar","TE",2,47,"San Diego State","MWC",39,3,78,254,4.84,0,114,4.31,7.07,32,0,0,0,0,0,0,2,7,0,122,1646,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0
2013,"Josh Evans","FS",6,169,"Florida","SEC",47,4,73,207,4.58,0,123,4.1,6.64,34.5,0,0,0,0,0,0,0,0,0,0,0,0,101,53,154,7,3.5,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Joseph Fauria","TE",0,0,"UCLA","Pac-12",40,3,79,259,4.82,17,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1139,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Sharrif Floyd","DT",1,23,"Florida","SEC",11,1,75,297,4.92,0,106,4.75,7.4,30,0,0,0,0,0,0,0,0,0,0,0,0,48,44,92,19.5,4.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Michael Ford","RB",0,0,"LSU","SEC",37,3,69,210,4.5,25,130,4.25,6.87,38.5,0,0,0,0,0,0,243,1392,13,8,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,549,0,0,0,0,0,0,0
2013,"Johnathan Franklin","RB",4,125,"UCLA","Pac-12",53,4,70,205,4.49,18,115,4.31,6.89,31.5,0,0,0,0,0,0,788,4403,31,58,517,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Travis Frederick","C",1,31,"Wisconsin","0",0,0,76,312,5.58,21,97,4.76,7.81,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Corey Fuller","WR",6,171,"Virginia Tech","ACC",20,2,74,204,4.43,12,120,0,0,31.5,0,0,0,0,0,0,1,10,0,45,834,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Kwame Geathers","DT",0,0,"Georgia","SEC",20,2,77,342,5.44,0,96,5.27,8.11,26.5,0,0,0,0,0,0,0,0,0,0,0,0,25,36,61,6.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"William Gholston","DE",4,126,"Michigan State","Big Ten",23,2,78,281,4.96,23,110,4.59,7.2,28.5,0,0,0,0,0,0,0,0,0,0,0,0,62,80,142,30,10,0,0,0,13,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Mike Gillislee","RB",5,164,"Florida","SEC",49,4,71,208,4.55,15,119,4.4,7.12,30.5,0,0,0,0,0,0,389,2072,20,23,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,178,0,0,0,0,0,0,0
2013,"Mike Glennon","QB",3,73,"North Carolina State","ACC",36,4,79,225,4.94,0,102,4.52,7.49,26.5,1069,646,7411,63,31,132.3,111,-280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Zaviar Gooden","OLB",3,97,"Missouri","SEC",49,4,73,234,4.47,27,131,4.18,6.71,34,0,0,0,0,0,0,0,0,0,0,0,0,161,95,256,20.5,4,5,30,1,10,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Malliciah Goodman","DE",4,127,"Clemson","ACC",41,3,76,276,4.87,26,114,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,70,57,127,23,12,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Marquise Goodwin","WR",3,78,"Texas","Big 12",50,4,69,183,4.27,13,132,0,0,0,0,0,0,0,0,0,46,405,3,120,1364,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,44,985,1,0,0,0,0,0,0
2013,"Chris Gragg","TE",7,222,"Arkansas","SEC",43,4,75,244,4.5,18,125,4.51,7.08,37.5,0,0,0,0,0,0,0,0,0,72,1003,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Ray Graham","RB",0,0,"Pittsburgh","Big East",46,4,69,199,4.8,18,112,4.21,7.17,32.5,0,0,0,0,0,0,595,3271,32,98,799,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,873,0,0,0,0,0,0,0
2013,"Dwayne Gratz","CB",3,64,"Connecticut","Big East",50,4,71,201,4.47,22,125,4.15,6.7,38,0,0,0,0,0,0,0,0,0,0,0,0,141,48,189,10,0,8,152,2,16,15,34,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MarQueis Gray","QB",0,0,"Minnesota","Big Ten",47,4,75,240,4.65,15,111,4.3,7.25,30,295,150,2053,14,11,117.5,341,1731,12,60,766,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Khaseem Greene","OLB",4,117,"Rutgers","Big East",51,4,73,241,4.71,17,116,4.2,7.58,30,0,0,0,0,0,0,0,0,0,0,0,0,211,176,387,31,11.5,7,117,0,1,0,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Cory Grissom","DT",0,0,"South Florida","Big East",32,4,73,306,5.31,22,97,4.81,7.79,27.5,0,0,0,0,0,0,0,0,0,0,0,0,53,52,105,16.5,5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Cobi Hamilton","WR",6,197,"Arkansas","SEC",51,4,74,212,4.56,11,107,4.31,0,29.5,0,0,0,0,0,0,1,-8,0,175,2854,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,192,0,0,0,0,0,0,0
2013,"Johnathan Hankins","DT",2,49,"Ohio State","Big Ten",26,2,75,320,5.31,0,104,4.61,7.59,26,0,0,0,0,0,0,0,0,0,0,0,0,58,80,138,16.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"D.J. Harper","RB",0,0,"Boise State","MWC",54,6,69,211,4.52,23,120,4.35,7.07,33.5,0,0,0,0,0,0,547,2779,39,54,396,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,301,0,0,0,0,0,0,0
2013,"Chris Harper","WR",4,123,"Kansas State","Big 12",39,3,73,229,4.55,20,116,4.39,6.89,35.5,0,0,0,0,0,0,8,45,0,123,1734,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0
2013,"Montel Harris","RB",0,0,"Temple","Big East",50,5,68,208,4.68,19,113,4.18,6.95,32.5,0,0,0,0,0,0,186,1054,12,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0
2013,"Mark Harrison","WR",0,0,"Rutgers","Big East",45,4,75,231,4.46,17,129,4.33,6.99,38.5,0,0,0,0,0,0,0,0,0,107,1769,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Terry Hawthorne","CB",5,150,"Illinois","Big Ten",44,4,72,195,4.44,13,116,0,0,35.5,0,0,0,0,0,0,0,0,0,0,0,0,114,48,162,12.5,1,6,83,2,0,0,0,0,0,8,46,0,18,347,0,0,0,0,0,0,0
2013,"D.J. Hayden","CB",1,12,"Houston","CUSA",22,2,71,191,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,37,127,9.5,1,6,229,3,11,2,0,0,5,0,0,0,1,11,0,0,0,0,0,0,0
2013,"Eric Herman","OG",7,225,"Ohio","MAC",0,0,76,320,5.25,36,95,5.09,7.99,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Aaron Hester","CB",0,0,"UCLA","Pac-12",43,4,74,198,4.62,0,112,4.33,7.26,29,0,0,0,0,0,0,0,0,0,0,0,0,97,34,131,6,0,5,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Jordan Hill","DT",3,87,"Penn State","Big Ten",25,2,73,303,5.23,28,103,4.51,7.49,22.5,0,0,0,0,0,0,0,0,0,0,0,0,51,72,123,16.5,8,1,9,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Gerald Hodges","OLB",4,120,"Penn State","Big Ten",41,4,73,243,4.78,22,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,126,249,21,5.5,3,63,0,2,0,0,0,0,1,12,0,2,-1,0,0,0,0,0,0,0
2013,"DeVonte Holloman","OLB",6,185,"South Carolina","SEC",51,4,73,243,4.76,15,113,4.26,7.3,33,0,0,0,0,0,0,0,0,0,0,0,0,142,65,207,15,2,7,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Khaled Holmes","C",4,121,"Southern California","0",0,0,75,302,5.29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Dustin Hopkins","K",6,177,"Florida State","ACC",54,4,74,193,4.74,0,116,0,0,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,97.6,112,78.6,0,0
2013,"DeAndre Hopkins","WR",1,27,"Clemson","ACC",39,3,73,214,4.57,15,115,4.5,0,36,0,0,0,0,0,0,0,0,0,206,3020,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,12,82,0,0,0,0,0,0,0
2013,"Josh Hubner","P",0,0,"Arizona State","Pac-12",26,2,76,232,5.06,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,44
2013,"Margus Hunt","DE",2,53,"Southern Methodist","CUSA",53,4,80,277,4.62,38,121,4.51,7.07,34.5,0,0,0,0,0,0,0,0,0,0,0,0,60,52,112,28,16.5,1,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Justin Hunter","WR",2,34,"Tennessee","Pac-12",29,4,76,196,4.44,0,136,4.33,0,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
